date,rm,rf,rm_rf,smb_ew,hml_ew,mom_ew,smb_vw,hml_vw,mom_vw,rolling_vol_daily,rolling_vol_annualized,rolling_vol_annualized_pct,month,value,inflation_yoy
2005-03-01,0.0034718282126754,0.0017222222222222,0.0017496059904532,0.0348501075798811,-0.027096571876799,0.0136210439872053,0.0328402435540639,-0.019085290256861,0.0423082661152699,0.02411327215536326,0.0835308250196501,8.35,2005M03,176.57,0.8107336568655477
2005-04-01,-0.0104527070169086,0.0016541666666666,-0.0121068736835753,-0.0019958156544245,-0.0212754146899086,0.0334479028439545,-0.0333132681226837,-0.0525136232336496,0.0152146903034466,0.025118878435711322,0.0870143473595965,8.7,2005M04,176.89,0.7116829879298514
2005-05-01,0.0556894291547959,0.0017222222222222,0.0539672069325737,-0.0219495580392024,-0.0050570068496683,0.0172071396439382,-0.0099451124450177,-0.0238232133605576,0.0422721976579702,0.026792951579891422,0.09281350684220953,9.28,2005M05,177.1,0.5107832009080715
2005-06-01,0.0414395681284522,0.0016125,0.0398270681284522,0.0104852677877157,-0.0256867459492941,0.0667235129444479,0.0155108373903042,-0.016840706414975,0.0641127533273515,0.0273006260527793,0.09457214280370463,9.46,2005M06,177.25,1.0086619557784449
2005-07-01,0.0500158100266746,0.0013002777777777,0.0487155322488968,-9.89740612229867e-05,0.0180198485924479,0.0203699718786352,-0.0078006551137578,0.0013327903983727,0.0307700064485564,0.02608611920687782,0.09036496767722145,9.04,2005M07,177.1,1.049868766404205
2005-08-01,-0.0113474059304935,0.0012744444444444,-0.0126218503749379,0.0275903556411801,-0.0449592822752392,0.0917983168071543,0.0488775174246354,-0.0551816473866126,0.0800652914523247,0.02671028678429316,0.09252714759026255,9.25,2005M08,177.51,1.3647784376427552
2005-09-01,0.0566940037239808,0.0012208333333333,0.0554731703906475,0.0379798405611536,-0.0148802285220578,-0.0861007650387241,0.0046053647414836,-0.0208373488852149,-0.0619659944745658,0.028359539521286187,0.09824032666025045,9.82,2005M09,178.79,1.3318975289050128
2005-10-01,-0.0197104275507541,0.0012615277777777,-0.0209719553285319,-0.0083040256976041,0.0189124407725665,-0.0064219608657911,-0.0152765106031394,0.0214212716887954,-0.0441251475994309,0.030401071323828778,0.10531240027479334,10.53,2005M10,179.18,1.2259194395797035
2005-11-01,0.0400422763899037,0.001225,0.0388172763899037,-0.0007297163450936,0.0088175607539789,-0.0297110843609039,0.0122068997459954,0.0068645936506869,-0.0405319072266276,0.028861285494219333,0.09997842569547703,10.0,2005M11,178.77,1.5450156205623289
2005-12-01,0.0593134569009497,0.0012658333333333,0.0580476235676164,0.018465167994111,0.0002692253012425,0.0205691709196215,0.0416016153031895,-0.0119393556677633,0.0409588047071339,0.03026431505881016,0.10483866267626214,10.48,2005M12,178.91,1.6072239890958517
