date,rm,rf,rm_rf,smb_ew,hml_ew,mom_ew,smb_vw,hml_vw,mom_vw,rolling_vol_daily,rolling_vol_annualized,rolling_vol_annualized_pct,inflation
2007-01-31,-0.0794818142852687,0.0017222222222222,-0.0812040365074909,-0.0174950318730127,-0.0041427979772039,-0.017632802321153,-0.0120628130583053,0.0098326651111129,-0.0220003874323091,0.0425547942164903,0.1474141313771989,14.74,1.3602146862768
2007-02-28,0.0092039800241863,0.0017375,0.0074664800241863,-0.0314835470641562,0.015569938434305,-0.0147128255207615,-0.0400720474402533,-0.0265507015804441,-0.0161547511322087,0.042259146492712,0.1463899776197467,14.64,1.3602146862768
2007-03-30,-0.0133008316322178,0.0018772222222222,-0.01517805385444,-0.0115747905012953,0.0109711267934471,-0.0129250120539228,-0.0170742542837566,0.0371849219944674,-0.0061689629316428,0.0420670628883865,0.1457245804957614,14.57,1.3602146862768
2007-04-30,0.0440074626548954,0.0019116666666666,0.0420957959882288,-0.0044819102912195,0.0261889725992027,0.0204166576908102,-0.0272794656045944,0.009094059985568,-0.0167561525642172,0.0420368836675863,0.1456200366082439,14.56,1.3602146862768
2007-05-31,0.0520678203190794,0.00205,0.0500178203190794,-0.0063267486650229,0.0177373326203732,-0.0273334660095652,5.12879572634878e-05,0.0160904573860502,-0.0431214725354474,0.0416135628807527,0.1441536103868521,14.42,1.3602146862768
2007-06-29,0.0452817907929514,0.0021441666666666,0.0431376241262848,-0.0577416251230769,0.01382523394582,0.0684905101814382,-0.0173901616804985,0.0205007214394944,0.0852154208981253,0.0404191578649638,0.1400160700425291,14.0,1.3602146862768
2007-07-31,-0.0093669862623139,0.0022666666666666,-0.0116336529289806,0.0029468793072252,-0.0208875640720373,0.0028821956642421,0.0426453558443268,-0.0150117181260724,0.0230712895524424,0.0411463188754718,0.1425350296734952,14.25,1.3602146862768
2007-08-31,0.0831525506372326,0.0024541666666666,0.0806983839705659,-0.0175654800492634,0.0253749243327338,0.0320557236707388,0.0257538349255856,-0.0040434731228788,0.0336083554071204,0.0435991518108698,0.1510318922066703,15.1,1.3602146862768
2007-09-28,0.0325689137056256,0.0025575,0.0300114137056256,0.0890665542375208,0.0813678955294019,-0.135687638125907,-0.0145173000347263,0.0033257247368175,-0.0516091620925643,0.0436331333151046,0.151149607590375,15.11,2.21216883436735
2007-10-31,-0.0218877296707886,0.0024305555555555,-0.0243182852263442,0.0081706643891005,0.0013178166806018,0.0287106506361302,-0.0092035950221681,0.0048875685817772,0.0049314641778429,0.0452750728407329,0.1568374529530625,15.68,2.21216883436735
2007-11-30,0.0557339112326775,0.0027727777777777,0.0529611334548997,0.0030156835174522,-0.0115568469835406,0.0591604706507558,0.0033429478180361,-0.0220721173920342,0.0598532810111819,0.0439701719714231,0.1523171437440917,15.23,2.21216883436735
