V1,V2,V3,V4
-3.24125660294757,-0.609818177537269,-0.514449516059087,-1.95711463952062
-5.31632670613139,-4.9099693004669,-3.75551318832527,-5.24320142102935
6.68257893226214,3.75839737055156,9.47530759787253,8.39867511973804
3.50945372301207,1.71412428402018,6.67402069534298,4.23914116688299
0.56234485067016,0.654871283631131,2.57308232366106,2.96697369860654
3.98845497303855,4.16575660817205,7.37818293780311,6.09182061679375
-1.049319197201,0.867678998409476,2.39154883909614,-6.15545948802713
3.1784064199427,4.00545753807845,4.66459391742943,7.04512411789264
1.68070632537174,3.8438728775048,1.22528334850986,0.821883694795858
-3.74885037044462,2.33800562821198,1.98144259163592,-0.819053946355054
1.9253182605697,0.133964524744333,1.27719421766461,1.78659178529414
3.0126651861455,0.597775987169127,3.82370318408121,2.30978589936258
5.13836548182979,6.39224088693185,4.04819470337099,1.71635425179066
3.60789823368126,7.71724879711026,5.30599538722572,1.92594688453081
