V1,V2
-2.27138083290107,-1.86888220934669
7.27057241109442,7.71207067137566
6.36340778616958,4.3088052858585
2.40349291274686,-3.26208899587609
-6.24880789283606,-5.55399235330738
-0.843207198920233,2.71054512721444
4.1098795925472,4.24108524138379
1.33754297901957,0.435108007470845
3.51794538807959,2.79096918458337
-2.77048385414689,-3.28118698781713
9.80054791166458,7.10501147066271
6.10786886399687,1.84813932979273
2.44387406854219,1.67732024515785
-2.20837891378903,-2.1899997936499
1.68156977576012,0.280637081536439
3.20874565273902,2.72923205415628
4.20474221849567,0.427044241868664
3.90987686539985,3.54076729774542
-0.624044256526283,0.925900326388759
4.59878088729644,5.36152545017674
1.89670164607221,2.10181080858435
0.870775050541403,-1.64342047864032
-2.39868338114222,-1.17853782010837
-1.00164231601369,-1.45972472210849
4.60791864990766,3.87646772864856
-0.957740822538277,2.99925767639264
-4.60627538807139,-2.58984291121481
-0.912350331350628,-0.276393093151214
3.75373631488543,0.775994981074799
-2.50652167715142,-0.817661581151995
-2.10630499746315,-1.53007772162708
5.93023644011097,5.97657084738463
2.15437735552353,0.0449967890203225
-0.503366209885292,-0.357561336080438
5.14140061352681,3.66710013939746
2.17591762145421,2.533738074175
1.6942706201083,-1.04246606640372
-5.58224513267875,-6.86553985085267
-3.32340426699947,-1.09133806907561
-5.44700102211878,-4.46128382375394
6.70407989570228,7.3183827049305
3.51506333229136,4.16914058245831
0.69504664710749,1.75746701216533
4.01453146984572,5.76251149283726
-1.01448468041831,-1.75678333476565
3.20581647972375,5.3394697552684
1.60243578359385,1.98362721974013
-3.8857553950008,0.870991035944937
2.00475949494544,1.03809574344498
3.00384429217388,2.32998833628618
5.18487278906397,3.70447196216372
3.65346649167374,4.33599323461706
